google_url,establishment_url,scraped_item,ingredients,combined_score,attribute_scores
'https://maps.google.com/?cid=13601263010284293960','https://www.foreigngrilltx.com/',ukraninan borsh,"vegetables, meat, sour cream, broth, beets, pampushky",0.8045057,"{'name': np.float32(0.55989724), 'ingredient_1': np.float32(0.6431048), 'ingredient_2': np.float32(0.82751155), 'ingredient_3': np.float32(0.5302396)}"
'https://maps.google.com/?cid=14730236725027949531','http://places.singleplatform.com/kenny--ziggys-new-york-deli/menu?ref=google',the borscht that made the belt famous,cold beet borscht w sour cream,0.67150474,"{'name': np.float32(1.0000005), 'ingredient_1': np.float32(0.54039645), 'ingredient_2': np.float32(0.9999999), 'ingredient_3': np.float32(0.55230796)}"
'https://maps.google.com/?cid=13601263010284293960','https://www.foreigngrilltx.com/',eastern european sour cabbage,cabbage,0.59651554,"{'name': np.float32(0.4693261), 'ingredient_1': np.float32(0.48928946), 'ingredient_2': np.float32(1.0000005), 'ingredient_3': np.float32(0.5581182)}"
'https://maps.google.com/?cid=13601263010284293960','https://www.foreigngrilltx.com/',beef samsa,"beef, onions",0.5812107,"{'name': np.float32(0.4081288), 'ingredient_1': np.float32(1.0000002), 'ingredient_2': np.float32(0.54039645), 'ingredient_3': np.float32(0.81936026)}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',green salad,"lettuce, pickled red cabbage, romaine lettuce, lemon, onions, cucumbers, carrots, olive oil, tomatoes, cabbage",0.57237136,"{'name': np.float32(0.4693261), 'ingredient_1': np.float32(0.48928946), 'ingredient_2': np.float32(1.0000005), 'ingredient_3': np.float32(0.86148614)}"
'https://maps.google.com/?cid=4902502522606942362','https://www.jbarmbbq.com/menus/',stuffed baked potato,"pork ribs, butter, house made sausage, pulled pork, green onion, brisket, jalapeño cheddar sausage, shredded cheddar cheese, chicken, sour cream, turkey",0.56699795,"{'name': np.float32(0.4313128), 'ingredient_1': np.float32(1.0000002), 'ingredient_2': np.float32(0.4998961), 'ingredient_3': np.float32(1.0000002)}"
'https://maps.google.com/?cid=6333958978982575875','https://www.rielhtx.com/',pierogies,"onion, caramelized, potato, cheddar",0.56696874,"{'name': np.float32(0.3656307), 'ingredient_1': np.float32(0.5207848), 'ingredient_2': np.float32(0.52984303), 'ingredient_3': np.float32(1.0000005)}"
'https://maps.google.com/?cid=17208560010285338385','http://places.singleplatform.com/polish-food-store--deli/menu?ref=google',rosol with dumplings,"seasonal vegetables, vermicelli, chicken noodle soup",0.56601095,"{'name': np.float32(0.46339133), 'ingredient_1': np.float32(1.0000002), 'ingredient_2': np.float32(0.57063574), 'ingredient_3': np.float32(0.5302396)}"
'https://maps.google.com/?cid=13601263010284293960','https://www.foreigngrilltx.com/',chicken/potato samsa,"potatoes, chicken, onions",0.56308115,"{'name': np.float32(0.39418924), 'ingredient_1': np.float32(1.0000002), 'ingredient_2': np.float32(0.52535415), 'ingredient_3': np.float32(0.8267008)}"
'https://maps.google.com/?cid=4902502522606942362','https://www.jbarmbbq.com/menus/',spicy j-bar-m benedict,"poached egg, cilantro, avocado spread, pulled pork, texas toast, tomatillo salsa, pickled onion, chopped brisket",0.56307423,"{'name': np.float32(0.41989943), 'ingredient_1': np.float32(0.99999994), 'ingredient_2': np.float32(0.49969953), 'ingredient_3': np.float32(1.0000002)}"
'https://maps.google.com/?cid=13267085063722997148','http://www.travelerstable.com/',butter chicken,"mint chutney, grilled paratha, yogurt marinated chicken thighs, jasmine rice, cauliflower masala, smoked, pistachios, pomegranates, dates, tomato masala, crispy okra",0.5596716,"{'name': np.float32(0.40047318), 'ingredient_1': np.float32(1.0000002), 'ingredient_2': np.float32(0.6920526), 'ingredient_3': np.float32(0.6033059)}"
'https://maps.google.com/?cid=13267085063722997148','http://www.travelerstable.com/',duck chilaquiles,"onion, radish, mexican pork chorizo, goat cheese crema, cilantro, sunny side up egg, cotija cheese, queso blanco, serrano pepper, mesquite-smoked duck, avocado purée, salsa roja, crispy tortilla chips",0.5585628,"{'name': np.float32(0.41989943), 'ingredient_1': np.float32(0.99999994), 'ingredient_2': np.float32(0.5553378), 'ingredient_3': np.float32(1.0000002)}"
'https://maps.google.com/?cid=13601263010284293960','https://www.foreigngrilltx.com/',uzbek plov,"garlic, lamb, onions, carrots, spices",0.5517027,"{'name': np.float32(0.39342672), 'ingredient_1': np.float32(0.552774), 'ingredient_2': np.float32(0.52535415), 'ingredient_3': np.float32(0.86148614)}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',kusbasili pide,"bell peppers, beef, chicken, lamb, onions, mozzarella cheese, tomatoes",0.5462264,"{'name': np.float32(0.41086036), 'ingredient_1': np.float32(1.0000002), 'ingredient_2': np.float32(0.54039645), 'ingredient_3': np.float32(0.81936026)}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',arnavut ci̇ğeri̇,"beef liver, onions, tomatoes",0.54307073,"{'name': np.float32(0.41086036), 'ingredient_1': np.float32(1.0000002), 'ingredient_2': np.float32(0.54039645), 'ingredient_3': np.float32(0.81936026)}"
'https://maps.google.com/?cid=13601263010284293960','https://www.foreigngrilltx.com/',beef khinkali,"beef, broth",0.5375362,"{'name': np.float32(0.479245), 'ingredient_1': np.float32(1.0000002), 'ingredient_2': np.float32(0.54039645), 'ingredient_3': np.float32(0.41727334)}"
'https://maps.google.com/?cid=17208560010285338385','http://places.singleplatform.com/polish-food-store--deli/menu?ref=google',rosol,"seasonal vegetables, vermicelli, chicken noodle soup",0.5309963,"{'name': np.float32(0.46339133), 'ingredient_1': np.float32(1.0000002), 'ingredient_2': np.float32(0.57063574), 'ingredient_3': np.float32(0.5302396)}"
'https://maps.google.com/?cid=6333958978982575875','https://www.rielhtx.com/',kimchi carbonara,"shrimp, tomatos, breadcrumbs, fried onion, grilled shrimp, scallions, bucatini, parmesan, cheese, egg yolk, grilled, bacon, blue",0.5290415,"{'name': np.float32(0.389232), 'ingredient_1': np.float32(0.59229326), 'ingredient_2': np.float32(0.49969953), 'ingredient_3': np.float32(1.0000002)}"
'https://maps.google.com/?cid=13601263010284293960','https://www.foreigngrilltx.com/',chicken khinkali,"chicken, broth",0.5283186,"{'name': np.float32(0.479245), 'ingredient_1': np.float32(1.0000002), 'ingredient_2': np.float32(0.48317787), 'ingredient_3': np.float32(0.5207848)}"
'https://maps.google.com/?cid=13267085063722997148','http://www.travelerstable.com/',pork belly breakfast bao,"bao buns, quail eggs, cilantro, cucumbers, pickled green papaya-carrot-pineapple slaw, braised pork belly, hoisin sauce",0.52764714,"{'name': np.float32(0.43104357), 'ingredient_1': np.float32(0.99999994), 'ingredient_2': np.float32(0.59088504), 'ingredient_3': np.float32(0.50317824)}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',sauteed vegetables,"bell peppers, cauliflowers, broccolis, onions, cauliflower, rice, sautéed broccoli, carrots, broccoli, tomato sauce",0.52540404,"{'name': np.float32(0.46020103), 'ingredient_1': np.float32(0.4844695), 'ingredient_2': np.float32(0.6920526), 'ingredient_3': np.float32(0.86148614)}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',yogurt kebab,"tomato, chicken shish, beef, lamb, yogurt sauce, adana, chicken adana, pita cubes",0.5250117,"{'name': np.float32(0.4081288), 'ingredient_1': np.float32(1.0000002), 'ingredient_2': np.float32(0.54039645), 'ingredient_3': np.float32(0.6033059)}"
'https://maps.google.com/?cid=44402270265030064','http://places.singleplatform.com/cavatore-italian-restaurant/menu?ref=google',ravioli con carne,beef stuffed pasta baked with tomato sauce and mozzarella cheese,0.52325,"{'name': np.float32(0.41100025), 'ingredient_1': np.float32(1.0000002), 'ingredient_2': np.float32(0.54039645), 'ingredient_3': np.float32(0.6033059)}"
'https://maps.google.com/?cid=13601263010284293960','https://www.foreigngrilltx.com/',potato/mushroom khinkali,"potatoes, broth, mushrooms",0.5224638,"{'name': np.float32(0.479245), 'ingredient_1': np.float32(0.506173), 'ingredient_2': np.float32(0.5206097), 'ingredient_3': np.float32(0.8267008)}"
'https://maps.google.com/?cid=13601263010284293960','https://www.foreigngrilltx.com/',kvass,,0.52213013,"{'name': 0, 'ingredient_1': 0, 'ingredient_2': 0, 'ingredient_3': 0}"
'https://maps.google.com/?cid=6333958978982575875','https://www.rielhtx.com/',caviar tots,"leek, potato, creme fraiche, mkt caviar, caviar beurre blanc",0.52036834,"{'name': np.float32(0.37258232), 'ingredient_1': np.float32(0.5207848), 'ingredient_2': np.float32(0.52984303), 'ingredient_3': np.float32(1.0000005)}"
'https://maps.google.com/?cid=13267085063722997148','http://www.travelerstable.com/',traveler’s table breakfast board,"chicken & sage sausage or applewood-smoked bacon, japanese miso scramble or two eggs any style, guava empanada or home-made biscuit, parmesan-brie grits or crispy breakfast potatoes, tropical fruit",0.5199746,"{'name': np.float32(0.39418924), 'ingredient_1': np.float32(1.0000002), 'ingredient_2': np.float32(0.5206097), 'ingredient_3': np.float32(0.8267008)}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',patlican kebab,"rice, eggplant, adana, chicken adana",0.5191624,"{'name': np.float32(0.35549682), 'ingredient_1': np.float32(1.0000002), 'ingredient_2': np.float32(0.5171673), 'ingredient_3': np.float32(0.5207848)}"
'https://maps.google.com/?cid=6333958978982575875','https://www.rielhtx.com/',truffle pierogies,"snap, tomato, watercress, peas, mint, onions, sugar, dressing, fennel, hot, mustard, parmesan, fried, bacon, consomme",0.5180135,"{'name': np.float32(0.39342672), 'ingredient_1': np.float32(0.59229326), 'ingredient_2': np.float32(0.5552687), 'ingredient_3': np.float32(0.81936026)}"
'https://maps.google.com/?cid=17208560010285338385','http://places.singleplatform.com/polish-food-store--deli/menu?ref=google',galaretka wieprzowa,pork aspic,0.5175661,"{'name': np.float32(0.43153673), 'ingredient_1': np.float32(0.99999994), 'ingredient_2': np.float32(0.48928946), 'ingredient_3': np.float32(0.50317824)}"
'https://maps.google.com/?cid=6333958978982575875','https://www.rielhtx.com/',royal red shrimp cocktail,"wine, shrimp, espelette, cilantro, cocktail, marinated cucumber, poached, spicy carrot cocktail, salsa, white, spicy, corn, carrot, cojita, white wine poached shrimp",0.5172528,"{'name': np.float32(0.41374576), 'ingredient_1': np.float32(0.5311334), 'ingredient_2': np.float32(0.60500276), 'ingredient_3': np.float32(0.9999999)}"
'https://maps.google.com/?cid=4902502522606942362','https://www.jbarmbbq.com/menus/',j bar m benedict,"poached egg, cilantro, avocado spread, brunch spuds, pulled pork, texas toast, tomatillo salsa, pickled onion, chopped brisket",0.5157819,"{'name': np.float32(0.41989943), 'ingredient_1': np.float32(0.99999994), 'ingredient_2': np.float32(0.49969953), 'ingredient_3': np.float32(1.0000002)}"
'https://maps.google.com/?cid=44402270265030064','http://places.singleplatform.com/cavatore-italian-restaurant/menu?ref=google',insalata di pollo alla griglia,romaine lettuce with grilled chicken red onions chopped tomatoes basil rosemary olive oil lemon juice,0.51272357,"{'name': np.float32(0.41086036), 'ingredient_1': np.float32(1.0000002), 'ingredient_2': np.float32(0.58656585), 'ingredient_3': np.float32(0.81936026)}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',ezme salad,"onion, bell peppers, green bell peppers, walnuts, crushed walnuts, red bell peppers, parsley, spices, tomatoes",0.5125929,"{'name': np.float32(0.41086036), 'ingredient_1': np.float32(0.4478847), 'ingredient_2': np.float32(0.49969953), 'ingredient_3': np.float32(1.0000002)}"
'https://maps.google.com/?cid=13267085063722997148','http://www.travelerstable.com/',northern thai jungle ribs,"garlic, shrimp paste, red bell peppers, sous vide pork ribs, thai basil, jasmine rice, lemongrass, eggplant, sweet corn, galangal, bird’s eye chiles, shallots, green beans",0.5108814,"{'name': np.float32(0.41989943), 'ingredient_1': np.float32(0.99999994), 'ingredient_2': np.float32(0.5171673), 'ingredient_3': np.float32(0.5734327)}"
'https://maps.google.com/?cid=6333958978982575875','https://www.rielhtx.com/',corn gnocchi,"espelette, corn salsa, potato & cheddar pierogies, cojita, horseradish cream, corn shoots, green beans",0.5108741,"{'name': np.float32(0.45039472), 'ingredient_1': np.float32(0.5207848), 'ingredient_2': np.float32(0.52984303), 'ingredient_3': np.float32(1.0000005)}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',guvec,"bell peppers, onions, rice, meat, tomato sauce, tomatoes",0.50996566,"{'name': np.float32(0.41100025), 'ingredient_1': np.float32(0.6431048), 'ingredient_2': np.float32(0.52535415), 'ingredient_3': np.float32(0.81936026)}"
'https://maps.google.com/?cid=17208560010285338385','http://places.singleplatform.com/polish-food-store--deli/menu?ref=google',meat pierogi,"traditional polish dumplings, sauteed onions",0.5071107,"{'name': np.float32(0.4404841), 'ingredient_1': np.float32(0.44265404), 'ingredient_2': np.float32(0.52535415), 'ingredient_3': np.float32(0.81936026)}"
'https://maps.google.com/?cid=6333958978982575875','https://www.rielhtx.com/',creamed collards,"tempura fried curds, cilantro, seasonal, butter, green apple granita, jam, thai basil, tabasco creamed collard greens, red onion, cultured, creamed, tobasco, kumquat, smoked turkey, collard, greens, coconut cream",0.5070592,"{'name': np.float32(0.4012332), 'ingredient_1': np.float32(0.55063117), 'ingredient_2': np.float32(0.56711113), 'ingredient_3': np.float32(1.0000002)}"
'https://maps.google.com/?cid=14730236725027949531','http://places.singleplatform.com/kenny--ziggys-new-york-deli/menu?ref=google',kasha varnishkas,,0.5060267,"{'name': 0, 'ingredient_1': 0, 'ingredient_2': 0, 'ingredient_3': 0}"
'https://maps.google.com/?cid=14730236725027949531','http://places.singleplatform.com/kenny--ziggys-new-york-deli/menu?ref=google',sauerkraut,,0.5043859,"{'name': 0, 'ingredient_1': 0, 'ingredient_2': 0, 'ingredient_3': 0}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',doner shawarma kebab,"seasoned, marinated thin slices of delicious beef, lamb",0.5027669,"{'name': np.float32(0.4081288), 'ingredient_1': np.float32(1.0000002), 'ingredient_2': np.float32(0.54039645), 'ingredient_3': np.float32(0.41727334)}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',beyti kebab,"yogurt, rice, tomato sauce, bread, adana, chicken adana",0.50123376,"{'name': np.float32(0.41100025), 'ingredient_1': np.float32(1.0000002), 'ingredient_2': np.float32(0.4923879), 'ingredient_3': np.float32(0.6033059)}"
'https://maps.google.com/?cid=17208560010285338385','http://places.singleplatform.com/polish-food-store--deli/menu?ref=google',polonia house salad,"olives, mixed greens, red onions, tomatoes",0.5007171,"{'name': np.float32(0.41086036), 'ingredient_1': np.float32(0.4478847), 'ingredient_2': np.float32(0.52535415), 'ingredient_3': np.float32(0.81936026)}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',doner kebab,"rice, beef, marinated thin slices of beef, seasoned, lamb",0.50052494,"{'name': np.float32(0.4081288), 'ingredient_1': np.float32(1.0000002), 'ingredient_2': np.float32(0.54039645), 'ingredient_3': np.float32(0.41727334)}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',ali nazik,"eggplant, beef, chicken, lamb, rice",0.49935916,"{'name': np.float32(0.4081288), 'ingredient_1': np.float32(1.0000002), 'ingredient_2': np.float32(0.54039645), 'ingredient_3': np.float32(0.5207848)}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',combo kebab,"chicken shish, beef, lamb, doner, adana, chicken adana, kofte kebab",0.49934444,"{'name': np.float32(0.4081288), 'ingredient_1': np.float32(1.0000002), 'ingredient_2': np.float32(0.54039645), 'ingredient_3': np.float32(0.5207848)}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',shepherd salad,"bell peppers, green bell peppers, lemon, onions, cucumbers, red bell peppers, olive oil, lemon-oil dressing, tomatoes, diced tomatoes",0.49849302,"{'name': np.float32(0.41086036), 'ingredient_1': np.float32(0.4478847), 'ingredient_2': np.float32(0.56388843), 'ingredient_3': np.float32(0.81936026)}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',menemen traditional vegetarian dish,"onion, sauteed tomato, eggs, bell pepper, feta cheese",0.49836662,"{'name': np.float32(0.38361758), 'ingredient_1': np.float32(0.56754184), 'ingredient_2': np.float32(0.5036474), 'ingredient_3': np.float32(1.0000002)}"
'https://maps.google.com/?cid=13267085063722997148','http://www.travelerstable.com/',"korean ""sticky"" rib fried rice","baby back ribs, sunny side up egg, kimchi fried rice, green papaya-carrot-pineapple slaw, gochujang, cabbage",0.4943407,"{'name': np.float32(0.4693261), 'ingredient_1': np.float32(0.56294286), 'ingredient_2': np.float32(1.0000005), 'ingredient_3': np.float32(0.5581182)}"
'https://maps.google.com/?cid=17208560010285338385','http://places.singleplatform.com/polish-food-store--deli/menu?ref=google',polonia wedge salad,"pickles, onions, crumbled bleu cheese, blue cheese dressing, tomatoes",0.49093497,"{'name': np.float32(0.41086036), 'ingredient_1': np.float32(0.5030674), 'ingredient_2': np.float32(0.52535415), 'ingredient_3': np.float32(0.81936026)}"
'https://maps.google.com/?cid=17208560010285338385','http://places.singleplatform.com/polish-food-store--deli/menu?ref=google',sledz,"diced onions, sour cream, herring, oil",0.49091998,"{'name': np.float32(0.4313128), 'ingredient_1': np.float32(0.43584287), 'ingredient_2': np.float32(0.52535415), 'ingredient_3': np.float32(0.81936026)}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',menemen,"onion, tomato, sauteed tomato, eggs, rice, bell pepper, feta cheese, scrambled eggs",0.49083176,"{'name': np.float32(0.38361758), 'ingredient_1': np.float32(0.56754184), 'ingredient_2': np.float32(0.5036474), 'ingredient_3': np.float32(1.0000002)}"
'https://maps.google.com/?cid=13267085063722997148','http://www.travelerstable.com/',norwegian salmon,"lemon, roasted red and golden beets, carraway seeds, farro, beet vinaigrette, wilted swiss chard, parmesan, rye croutons, sour cream, grilled salmon filet, dill, shallots",0.4908216,"{'name': np.float32(0.55989724), 'ingredient_1': np.float32(0.54039645), 'ingredient_2': np.float32(0.9999999), 'ingredient_3': np.float32(0.5734327)}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',si̇gara börek,"turkish beef sausage, parsley, mozzarella, feta cheese",0.4904615,"{'name': np.float32(0.4081288), 'ingredient_1': np.float32(1.0000002), 'ingredient_2': np.float32(0.54039645), 'ingredient_3': np.float32(0.502098)}"
'https://maps.google.com/?cid=4902502522606942362','https://www.jbarmbbq.com/menus/',chilaquiles,"fried egg, cream, queso fresco, cilantro, tortilla chips, sliced brisket, tomatillo sauce, pickled onion",0.49024808,"{'name': np.float32(0.37440422), 'ingredient_1': np.float32(0.52816653), 'ingredient_2': np.float32(0.49969953), 'ingredient_3': np.float32(1.0000002)}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',pasha mixed grill platter,"chicken shish, rice, lamb shish, doner, adana, chicken adana",0.4897948,"{'name': np.float32(0.3954487), 'ingredient_1': np.float32(1.0000002), 'ingredient_2': np.float32(0.48317787), 'ingredient_3': np.float32(0.5207848)}"
'https://maps.google.com/?cid=44402270265030064','http://places.singleplatform.com/cavatore-italian-restaurant/menu?ref=google',minestrone,vegetable and noodle soup,0.4897757,"{'name': np.float32(0.46339133), 'ingredient_1': np.float32(0.47579283), 'ingredient_2': np.float32(0.52924585), 'ingredient_3': np.float32(0.57287467)}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',dolma,"grape leaves, raisins, onions, rice, pine nuts, olive oil, spices",0.48945475,"{'name': np.float32(0.39342672), 'ingredient_1': np.float32(0.43584287), 'ingredient_2': np.float32(0.52535415), 'ingredient_3': np.float32(0.81936026)}"
'https://maps.google.com/?cid=6333958978982575875','https://www.rielhtx.com/',wagyu tartare,"potato crisp, deviled egg filling, scallions, dill, shallots, red thai curry",0.4883474,"{'name': np.float32(0.3656307), 'ingredient_1': np.float32(0.5207848), 'ingredient_2': np.float32(0.52984303), 'ingredient_3': np.float32(1.0000005)}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',chicken shish kebab,"rice, seasoned, chicken, grilled chunks of chicken breast, marinated",0.48820215,"{'name': np.float32(0.3238582), 'ingredient_1': np.float32(1.0000002), 'ingredient_2': np.float32(0.48317787), 'ingredient_3': np.float32(0.5207848)}"
'https://maps.google.com/?cid=4902502522606942362','https://www.jbarmbbq.com/menus/',smokehouse salad,"tomato, cheddar cheese, smoked turkey, vinaigrette, avocado, spring mix, ranch dressing, egg, sliced onion",0.4880896,"{'name': np.float32(0.38361758), 'ingredient_1': np.float32(0.55063117), 'ingredient_2': np.float32(0.49969953), 'ingredient_3': np.float32(1.0000002)}"
'https://maps.google.com/?cid=44402270265030064','http://places.singleplatform.com/cavatore-italian-restaurant/menu?ref=google',pollo alla parmigiana,breaded and pan fried breast of chicken topped with fresh tomato sauce baked with mozzarella,0.48539257,"{'name': np.float32(0.41100025), 'ingredient_1': np.float32(1.0000002), 'ingredient_2': np.float32(0.4923879), 'ingredient_3': np.float32(0.6033059)}"
'https://maps.google.com/?cid=4902502522606942362','https://www.jbarmbbq.com/menus/',brunch taco,"cilantro, flour tortilla, lime, brisket, pickled onion, scrambled eggs",0.48435688,"{'name': np.float32(0.37352532), 'ingredient_1': np.float32(0.56754184), 'ingredient_2': np.float32(0.49969953), 'ingredient_3': np.float32(1.0000002)}"
'https://maps.google.com/?cid=44402270265030064','http://places.singleplatform.com/cavatore-italian-restaurant/menu?ref=google',insalata di pollo alla cesare,romaine lettuce with grilled chicken and classic caesar dressing,0.4839552,"{'name': np.float32(0.3693146), 'ingredient_1': np.float32(1.0000002), 'ingredient_2': np.float32(0.58656585), 'ingredient_3': np.float32(0.5207848)}"
'https://maps.google.com/?cid=44402270265030064','http://places.singleplatform.com/cavatore-italian-restaurant/menu?ref=google',salciccia italiana con verdure,italian sausage sautéed with brown sauce bell peppers red onions basil garlic,0.4838522,"{'name': np.float32(0.4012332), 'ingredient_1': np.float32(0.56364155), 'ingredient_2': np.float32(0.52535415), 'ingredient_3': np.float32(0.81936026)}"
'https://maps.google.com/?cid=4902502522606942362','https://www.jbarmbbq.com/menus/',spicy brunch taco,"cilantro, flour tortilla, lime, brisket, pickled onion, scrambled eggs",0.48369092,"{'name': np.float32(0.37352532), 'ingredient_1': np.float32(0.56754184), 'ingredient_2': np.float32(0.49969953), 'ingredient_3': np.float32(1.0000002)}"
'https://maps.google.com/?cid=17208560010285338385','http://places.singleplatform.com/polish-food-store--deli/menu?ref=google',potato and cheese pierogi,"traditional polish dumplings, sauteed onions",0.4829694,"{'name': np.float32(0.4404841), 'ingredient_1': np.float32(0.44265404), 'ingredient_2': np.float32(0.52535415), 'ingredient_3': np.float32(0.81936026)}"
'https://maps.google.com/?cid=13267085063722997148','http://www.travelerstable.com/',nigerian suya skewers,"onion powder, bell peppers, garlic, ata dindin, onions, ginger, marinated tenderloin, roasted garlic yogurt, dried chiles, ground peanuts, paprika, grains of selim, tomatoes, jollof rice",0.4817406,"{'name': np.float32(0.41086036), 'ingredient_1': np.float32(0.4688719), 'ingredient_2': np.float32(0.52535415), 'ingredient_3': np.float32(1.0000002)}"
'https://maps.google.com/?cid=13601263010284293960','https://www.foreigngrilltx.com/',house salad,"onions, tomatoes, cucumbers",0.48160237,"{'name': np.float32(0.41086036), 'ingredient_1': np.float32(0.4478847), 'ingredient_2': np.float32(0.56388843), 'ingredient_3': np.float32(0.81936026)}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',doner pide,"mozzarella cheese, ground lamb, turkish beef sausage",0.47983325,"{'name': np.float32(0.4081288), 'ingredient_1': np.float32(1.0000002), 'ingredient_2': np.float32(0.54039645), 'ingredient_3': np.float32(0.47895277)}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',mucver,"fried zucchini patties, green onions, parsley, garlic yogurt sauce, feta cheese",0.4768948,"{'name': np.float32(0.40935782), 'ingredient_1': np.float32(0.5030674), 'ingredient_2': np.float32(0.537503), 'ingredient_3': np.float32(0.81936026)}"
'https://maps.google.com/?cid=13267085063722997148','http://www.travelerstable.com/',homemade biscuits & gravy,"chicken sausage gravy, buttermilk biscuits",0.4766768,"{'name': np.float32(0.4070788), 'ingredient_1': np.float32(1.0000002), 'ingredient_2': np.float32(0.4998961), 'ingredient_3': np.float32(0.5207848)}"
'https://maps.google.com/?cid=44402270265030064','http://places.singleplatform.com/cavatore-italian-restaurant/menu?ref=google',crawfish alla rosa,sautéed crawfish mushrooms green onions sun-dried tomatoes in a tomato cream sauce served on a bed of angel hair pasta,0.47624052,"{'name': np.float32(0.41086036), 'ingredient_1': np.float32(0.5131286), 'ingredient_2': np.float32(0.52535415), 'ingredient_3': np.float32(0.81936026)}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',sucuklu pide,"mozzarella cheese, turkish beef sausage",0.4759195,"{'name': np.float32(0.4081288), 'ingredient_1': np.float32(1.0000002), 'ingredient_2': np.float32(0.54039645), 'ingredient_3': np.float32(0.47895277)}"
'https://maps.google.com/?cid=4902502522606942362','https://www.jbarmbbq.com/menus/',spicy chilaquiles,"fried egg, cream, queso fresco, cilantro, tortilla chips, brisket, tomatillo sauce, pickled onion",0.47588953,"{'name': np.float32(0.37440422), 'ingredient_1': np.float32(0.52816653), 'ingredient_2': np.float32(0.49969953), 'ingredient_3': np.float32(1.0000002)}"
'https://maps.google.com/?cid=4902502522606942362','https://www.jbarmbbq.com/menus/',loaded french fries,"pulled pork, brisket, beer cheese dipping sauce",0.47524983,"{'name': np.float32(0.41989943), 'ingredient_1': np.float32(0.99999994), 'ingredient_2': np.float32(0.48928946), 'ingredient_3': np.float32(0.50317824)}"
'https://maps.google.com/?cid=44402270265030064','http://places.singleplatform.com/cavatore-italian-restaurant/menu?ref=google',zuppe di pomodoro,creamy tomato basil soup,0.47514623,"{'name': np.float32(0.51524633), 'ingredient_1': np.float32(0.46913344), 'ingredient_2': np.float32(0.4923879), 'ingredient_3': np.float32(0.6033059)}"
'https://maps.google.com/?cid=4902502522606942362','https://www.jbarmbbq.com/menus/',smoked brisket burger,"pickles, burger sauce, potato bun, fries, brisket, american cheese, crispy onion strings",0.47463945,"{'name': np.float32(0.37440422), 'ingredient_1': np.float32(0.52816653), 'ingredient_2': np.float32(0.52984303), 'ingredient_3': np.float32(1.0000005)}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',karniyarik,"eggplant, bell peppers, green bell peppers, onions, red bell peppers, rice, tomato sauce, tomatoes",0.47375086,"{'name': np.float32(0.41100025), 'ingredient_1': np.float32(0.4722917), 'ingredient_2': np.float32(0.52535415), 'ingredient_3': np.float32(0.81936026)}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',humus,"creamy mashed chickpeas, garlic, chick peas, a hint of garlic, hint of garlic, tahini",0.47342524,"{'name': np.float32(0.3908929), 'ingredient_1': np.float32(0.6693836), 'ingredient_2': np.float32(0.5552687), 'ingredient_3': np.float32(0.5199587)}"
'https://maps.google.com/?cid=17197490583148868555','https://www.epasha.com/menus/main-courses.html',adana kebab,"rice, seasoned mixed ground lamb, beef, ground lamb, grilled on a skewer, lamb",0.4723452,"{'name': np.float32(0.4081288), 'ingredient_1': np.float32(1.0000002), 'ingredient_2': np.float32(0.54039645), 'ingredient_3': np.float32(0.41890562)}"
